date,afusr_eq_cf_s14,afusr_eq_emploi,afusr_eq_fbcf_s11,afusr_eq_fbcf_s14,afusr_eq_ipc_alim,afusr_eq_ipc_nrj,afusr_eq_ipc_tot,afusr_eq_m,afusr_eq_rdb_s14_v,afusr_eq_smpt_s11,brent,cf,cf_s13,cf_s13_v,cf_s14,cf_s14_v,cf_v,ch_pat,ch_sal,civils,conso_elek_bt,conso_elek_mt,cont_cf,cont_cf_s13,cont_cf_s14,cont_df,cont_di,cont_dihs,cont_fbcf,cont_fbcf_s11,cont_fbcf_s13,cont_fbcf_s14,cont_m,cont_vs,cont_x,cont_xm,cst,csu_s11,défense,df,df_v,dfl_cf_s13,dfl_cf_s14,dfl_fbcf_s11,dfl_fbcf_s13,dfl_fbcf_s14,dfl_m,dfl_pib,dfl_x,di,di_v,dihs,dihs_v,dt_pib,dummy_18_q1,dummy_18_q2,dummy_18_q3,dummy_18_q4,dummy_avion,dummy_crise_fi,eff_sal_etp,emploi,epargne,essence,fbcf,fbcf_s11,fbcf_s11_v,fbcf_s13,fbcf_s13_v,fbcf_s14,fbcf_s14_v,fbcf_v,h_trav,i_esm_commerce,i_esm_construction,i_esm_hôtellerierestauration,i_esm_industrie,i_esm_secteurmarchand,i_esm_services,ind_btp,ipc_alim,ipc_elekt_0451,ipc_h_taba,ipc_h_tabac,ipc_inf_sj,ipc_nrj,ipc_tot,ipc_tot_vt,m,m_b_v,m_s_v,m_v,msalb,nbr_sal,pa,pertu,petrole,pib,pib_v,pmc,productivite,px_immo,rdb_s14_v,rs_s11_v,rs_s13_v,rs_v,salaire,smpt_s11,tcen,tendance,total,tx_epargne,tx_inv,tx_marge_macro,va_v,vs_v,x,x_b_v,x_s_v,x_v,a_lt1,a_lt2,a_cst,a_0,a_1,b_lt1,b_lt2,b_cst,b_0,b_1,c_lt1,c_lt2,c_cst,c_0,c_1,c_2,d_lt1,d_lt2,d_lt3,d_cst,d_0,d_1,d_2,e_lt1,e_lt2,e_cst,e_0,e_1,e_2,f_lt1,f_lt2,f_cst,f_0,f_1,f_2,g_lt1,g_lt2,g_lt3,g_cst,g_0,h_lt1,h_lt2,h_lt3,h_cst,h_0,h_1,h_2,i_lt1,i_lt2,i_cst,i_0,i_1,i_2,i_3,j_lt1,j_lt2,j_cst,j_0,j_1,j_2,af_eq_rdb_s14_v,af_eq_cf_s14,af_eq_fbcf_s11,af_eq_fbcf_s14,af_eq_smpt_s11,af_eq_emploi,af_eq_ipc_alim,af_eq_ipc_nrj,af_eq_ipc_tot,af_eq_m
2005-03-31,0,0,0,0,0,0,0,0,0,0,47.7333333333333,145888.215991705,44106.1515473246,44106.1515473246,101782.064444381,87837.9216155004,131944.073162825,104910.765628824,39517.1445420152,9432,64267,55486,,,,,,,,,,,,,,,6551.83768964028,0.222385072171328,2432,207064.858448475,190474.583937812,1,0.863,0.863,1,0.9623754,1,0.894993321597325,1,178184.208097565,161593.933586902,176801.122153011,160210.847642348,,0,0,0,0,0,0,56075.9875055699,67939.9875055699,18882.541909547,128,30912.9061613057,18195.6056466475,15702.8076730568,8641.94268515419,8641.94268515419,4075.357829504,3922.02412131204,28266.774479523,28430525.6641773,116.93333,123.93333,115.9,108.13333,119.66667,126.96667,86.58914,73.62844,92.43101,89.3,88.1,,91.88613,86.3,,49072.2929942743,36039.5162481542,13032.7767461201,49072.2929942743,426655.882861466,63741.4000169736,123662.18253192,-0.0280237823276106,68,157992.5654542,141402.290943538,0.8,2.32547239490216,96.23754,106720.463525047,28999.7163616993,27098.9375957713,56098.6539574706,380586.900629811,0.517150346372747,1.31113333333333,1,11864,0.176934594227238,0.199903228518483,0.794913390948673,123639.715171742,1383.08594455369,28880.6503509102,4131.64469951966,24749.0056513905,28880.6503509102,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,0,0,0,0,0,0,0,0,0,0
2005-06-30,0,0,0,0,0,0,0,0,0,0,51.7666666666667,140579.302325424,43468.3448449415,43468.3448449415,97110.9574804827,84000.9782206175,127469.323065559,106105.809627299,40141.2537793658,9432,62515,50945,-0.0330190690764078,-0.00451058252399731,-0.0285084865524105,-0.0208613687696458,-0.0203437152328744,-0.0196497068319734,0.0133693622444344,0.00757528326062292,-0.000252309024299512,0.00604638800811099,-0.0121073747606106,-0.000694008400901053,-0.000517653536771347,-0.0126250282973819,6609.84066758159,0.23935754999268,2432,203678.542587023,187752.739840205,1,0.865,0.865,1,0.9613491,1,0.895837784050695,1,174871.089632128,158945.286885309,173586.138065396,157660.335318577,-0.0329687435302564,0,0,0,0,0,0,56590.252998993,68454.252998993,19791.7986625943,128,33006.8357399714,19436.8135349422,16812.843707725,8606.26561109251,8606.26561109251,4963.7565939367,4771.90293420011,30191.0122530176,28691258.2689275,118.1,129,114.6,108.7,120.83333,128.53333,86.66421,73.8222,88.709,89.2,88,,90.00504,86.5,0.00231749710312856,50784.3035227366,39114.6667887822,11669.6367339544,50784.3035227366,431760.629050318,64181.0117836705,119991.649575967,-0.011508874474164,68,152894.239064287,136968.436317468,0.8,2.23352432268213,96.13491,103792.776883212,30253.7666374305,26622.5578592719,56876.3244967024,385009.534603371,0.534610909726254,1.2599,2,11864,0.190685703349705,0.220423135904394,0.779118697337628,118802.953048021,1284.95156673222,28807.4529548957,6066.00613779737,22741.4468170983,28807.4529548957,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,0,0,0,0,0,0,0,0,0,0
2005-09-30,0,0,0,0,0,0,0,0,0,0,61.5666666666667,142846.424136709,43042.5509251868,43042.5509251868,99803.8732115225,87328.3890600822,130370.939985269,107705.686879829,40849.1961984746,9432,58576,50115,0.0138979332667756,-0.00310870103508948,0.0170066343018651,0.0146428121029981,0.0245540547848589,0.0259870035789011,0.0120890703121255,0.00791130204051789,-0.00052095322135361,0.00469872149296125,-0.0634875835050889,-0.00143294879404219,-0.00991124268186078,-0.0733988261869497,6712.05891458511,0.257649847900803,2432,206242.680743654,190997.642322546,1,0.875,0.875,1,0.9674496,1,0.896124487629038,1,178792.755200856,163547.716779747,177704.072389766,162459.033968658,-0.0488447714020907,0,0,0,0,0,0,57155.372626945,69019.372626945,30339.5651455955,133,34857.6482530571,20689.5287600577,18103.3376650505,8534.91146296916,8534.91146296916,5633.20803003018,5449.84485536949,32088.0939833892,28977773.9218639,118.86667,133.33333,114.46667,109,122.36667,130.53333,87.83861,74.47388,88.709,89.4,88.8,,91.42112,87.5,0.0115606936416186,59480.0985610033,48497.2841715005,10982.8143895028,59480.0985610033,437996.130698843,64968.8030372326,134477.661949346,0.0779354157074562,73,146762.582182651,131517.543761542,0.8,2.1263969317124,96.74496,117667.954205678,31313.4765795602,26350.7060580206,57664.1826375808,390434.875585783,0.547865846032433,1.2195,3,11864,0.257840508491917,0.243983373363244,0.761906467502652,113376.148061616,1088.68281108926,27449.9255427983,5323.71705267975,22126.2084901185,27449.9255427983,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,0,0,0,0,0,0,0,0,0,0
2005-12-31,0,0,0,0,0,0,0,0,0,0,57.0333333333333,142687.865498648,43253.952682547,43253.952682547,99433.9128161009,87700.711103801,130954.663786348,108881.177814529,41643.7374793455,9432,65422,57455,-0.00085398179909244,0.00160740347875947,-0.00246138527785191,-0.0281730960346871,-0.0234212251167361,-0.0211827166634592,-0.0203287348643667,-0.022208345987483,-0.000813817070512581,0.00269342819362879,0.0653813429986624,-0.0022385084532769,-0.00475187091795106,0.0606294720807113,6884.82165509951,0.254026953861268,2432,202085.842377106,188215.033899442,1,0.882,0.882,1,0.9849765,1,0.90826460163749,1,175260.871225709,161390.062748045,174466.591548084,160595.78307042,0.0372082469639752,0,0,0,0,0,0,57464.6824757267,69328.6824757267,22311.6550301203,143,31778.7260494363,17351.4863425946,15304.0109541684,8427.88024078413,8427.88024078413,5999.3594660576,5909.22808911928,29641.1192840718,29134594.0157335,119.86667,138.43333,115.93333,108.63333,123.83333,132.03333,88.22606,75.56094,90.47431,90.4,89.6,,95.24294,88.2,0.00800000000000001,50881.3049219883,39941.5327915632,10939.7721304251,50881.3049219883,445090.928786972,65437.4206976166,124730.573847983,0.0035254195712288,83,151204.537455118,137333.728977454,0.8,2.18098097433278,98.49765,110012.366133921,31837.0404213101,26648.798486936,58485.8389082461,396562.369652527,0.554027953339135,1.18856666666667,4,11864,0.202810427720095,0.215832771051735,0.768177557994243,118902.18371862,794.279677624833,26824.9711513974,4643.63211000332,22181.3390413941,26824.9711513974,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,0,0,0,0,0,0,0,0,0,0
2006-03-31,0,0,0,0,0,0,0,0,0,0,61.8333333333333,141334.913991099,43350.3946681513,43350.3946681513,97984.5193229477,86716.2996008087,130066.69426896,102024.259568679,38705.8706999582,9351,65738,54819,-0.00860621119194172,0.000702245444890858,-0.00930845663683258,-0.00832631106766963,-0.0143165874333743,-0.0114583128186192,-0.00285210162667751,-0.00292100806045883,-0.00103913508581806,0.00110804151959939,0.0019032277042518,-0.00285827461475504,0.00599027636570464,0.00789350406995644,7107.4424664248,0.263404061698927,2455,200719.982629306,187457.653219168,1,0.885,0.885,1,0.9917136,1,0.911643407429854,1,173072.344487001,159810.015076863,172670.602320662,159408.272910524,-0.00642308336341784,0,0,0,0,0,0,57982.0218549636,69788.0218549636,22379.7845237601,143.666666666667,31335.6883295628,16896.6644272703,14953.5480181342,8285.17194453743,8285.17194453743,6153.85195775504,6102.8586788923,29341.5786415639,29396885.0806059,120.43333,137.66667,119.5,107.16667,125.03333,134.33333,89.20831,76.36992,90.47431,90.8,90.2,,95.49375,88.5,0.00340136054421758,50619.9275642702,39667.5687472896,10952.3588169806,50619.9275642702,455037.662253445,66079.135525993,123272.411440191,0.00646438675804731,83,150100.055065036,136837.725654898,0.8,2.15079967987888,99.17136,109096.084124569,32848.5184044795,26880.7441629469,59729.2625674264,409224.349087062,0.566529371580848,1.20203333333333,5,11806,0.205138293490042,0.214426091205015,0.759945451831589,118584.394115832,401.742166338928,27647.6381423052,5194.35818585525,22453.2799564499,27647.6381423052,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,-0.00243374999203862,-0.00185958125704955,-0.0160039002731676,0.0387432819844147,0.0173944327073218,0.00650866524420583,-0.00161009197556206,0.00531702070507689,-0.000975357612326222,-0.0165010514699648
2006-06-30,0,0,0,0,0,0,0,0,0,0,69.5333333333333,137821.449396259,44017.2275478757,44017.2275478757,93804.2218483831,83579.5616669093,127596.789214785,103388.502362334,39369.3334557177,9351,66370,54202,-0.0221629698297805,0.00487316547050879,-0.0270361353002893,-0.0271376588581022,-0.0337466061787748,-0.0318420738591775,-0.00967910402939698,-0.00969627571004272,0.000268550968020538,-0.0002513792873748,0.0252377530958693,-0.00190453231959724,0.00660894732067251,0.0318467004165418,7301.79067610932,0.267783066224088,2455,196353.094323689,184420.03903556,1,0.891,0.891,1,0.9950852,1,0.920012576134989,1,167801.10286105,155868.047572921,167659.972565761,155726.917277632,-0.00189990576223298,0,0,0,0,0,0,58419.2987928299,70225.2987928299,29853.9141563503,145,29838.5231695021,15397.4369521459,13719.116324362,8321.91984822378,8321.91984822378,6119.16636913236,6089.09189026135,28130.1280628471,29618584.4873465,121.1,135.73333,123.53333,106.6,126.1,135.96667,89.41921,76.68266,90.47431,91,90.3,,95.99536,89.1,0.00677966101694905,47166.4508299916,35395.1620919427,11771.2887380489,47166.4508299916,463383.048909275,66511.8670935601,127310.298342603,0.0857532493441641,83,149186.643493697,137253.588205569,0.8,2.1244002668299,99.50852,113433.47582326,33233.4782393181,27508.2213877679,60741.699627086,416711.924777448,0.568878417338981,1.25636666666667,6,11806,0.263184337248606,0.20495003759549,0.757868055226772,119661.117404578,141.130295288995,28551.991462639,5085.14512680691,23466.8463358321,28551.991462639,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,0.0234812386488708,-0.0669476145308476,-0.0968221923808663,0.0410237608459918,0.0135689947946764,0.0118982404379201,-0.0094565941377466,0.00851168725589488,0.00215201007789882,-0.080146712620785
2006-09-30,0,0,0,0,0,0,0,0,0,0,69.6333333333334,138807.878454958,44412.9146224383,44412.9146224383,94394.9638325196,85144.2573769327,129557.171999371,104497.989256552,39995.1158123231,9351,61837,50913,0.00671777105781229,0.0028828905658187,0.00383488049199359,-0.0018935447261823,0.00308265514606477,0.00402023523046463,-0.00269753582734765,-0.00308039541703177,0.00157521640378227,-0.00119235681409815,-0.0418369126165463,-0.000937580084399868,-0.00497619987224707,-0.0468131124887934,7466.87966096392,0.281726099859026,2455,196105.058650545,185366.788582186,1,0.902,0.902,1,0.9957819,1,0.925010164645009,1,168236.068476,157497.798407641,168223.624411525,157485.354343166,-0.0437304573427287,0,0,0,0,0,0,58644.5148867026,70450.5148867026,23738.8373487297,160,29415.7459565672,14922.9191922361,13460.473111397,8538.12395184317,8538.12395184317,5954.70281248784,5929.58528055448,27928.1823437947,29732769.0475164,121.2,136.46667,125.73333,106.7,126.76667,136.5,89.70869,77.62852,90.47431,91.7,91.6,,100.86232,90.2,0.0123456790123457,52908.7172060554,40771.4594229274,12137.257783128,52908.7172060554,470010.775449698,66896.6711097368,120712.965327785,0.0230458102994601,95,143196.34144449,132458.07137613,0.8,2.03258048113312,99.57819,108883.094725662,33581.6655385372,27833.652902121,61415.3184406582,422548.779976411,0.572630971599216,1.27406666666667,7,11806,0.21802133204003,0.210845455121336,0.74647324100637,114105.812366024,12.4440644750333,27868.990174545,3863.30978635711,24005.6803881879,27868.990174545,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,-0.0270383894104744,-0.0256738480702959,-0.121021484410612,0.0142830312246835,0.00731105416936429,0.0161998738795334,-0.00771822437991404,0.00432847384378448,0.00271983439931699,0.0311543885928168
2006-12-31,0,0,0,0,0,0,0,0,0,0,59.9666666666667,159467.878837442,45565.4631615346,45565.4631615346,113902.415675907,102853.881355344,148419.344516879,106458.777777862,40805.9833383983,9351,64956,58263,0.141541167760127,0.00870123297978196,0.132839934780345,0.143245145184867,0.134099684788373,0.134075228676425,-0.00746593908370204,-0.00850295357598014,0.00298706073130814,-0.00195004623903004,0.00367522191222637,0.0000244561119481486,0.00914546039649403,0.0128206823087204,7497.00174310483,0.242993333086078,2455,216867.302473547,204515.519163083,1,0.903,0.903,1,1.0040656,1,0.924888239773574,1,187786.922253035,175435.138942572,187771.238779138,175419.455468675,0.146920367097093,0,0,0,0,0,0,59190.5273373037,70996.5273373037,17581.1917056194,160,28303.3599416966,13674.266385501,12347.8625461074,8933.78425539562,8933.78425539562,5695.30930079999,5718.46415029332,27000.1109517963,30009597.3609776,121.3,137.66667,126.76667,108.4,127.63333,137.76667,89.8371,78.11015,90.47431,92,91.5,93.3,100.86232,90.3,0.00110864745011074,52421.9043996826,39626.8097378405,12795.0946618421,52421.9043996826,474101.628454755,67481.8946374815,133372.173932407,-0.0632530617303267,95,164445.398073864,152093.614763401,0.8,2.3162456565317,100.40656,120435.073060963,33314.337817665,28640.3815471641,61954.7193648291,425798.643373252,0.562832252326789,1.29016666666667,8,11806,0.145980662100981,0.177522974871747,0.780961627682468,133163.676113565,15.6834738970438,29080.3802205114,4508.18690098069,24572.1933195307,29080.3802205114,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,0.0652314280336362,0.0961337211668793,-0.15810754664541,-0.0113125379518577,-0.0152143315476533,0.0200442059415502,-0.0111133322107104,0.00564946534040429,0.0021361776463247,-0.0218600699480069
2007-03-31,0,0,0,0,0,0,0,0,0,0,57.9333333333333,148551.388593373,45712.452972879,45712.452972879,102838.935620494,93069.236736547,138781.689709426,106840.125185239,41628.4741621597,9503,68872,58318,-0.0647189081146243,0.000966443013226132,-0.0656853511278504,-0.0483506369554302,-0.0552157313737721,-0.0561044277853095,0.00861448032931479,0.00744814775240337,0.00378133233522097,-0.00261499975830956,-0.00123289054031553,0.000888696411537375,0.00686509441834195,0.00563220387802641,7637.76515814414,0.259360720201088,2485,208563.618937831,197527.712969345,1,0.905,0.905,1,1.0286885,1,0.929236237398407,1,178439.101691542,167403.195723056,178288.253167987,167252.347199501,-0.0495835274957457,0,0,0,0,0,0,59458.3593430392,71446.3593430392,19272.0047668835,148,29736.8645746136,14928.7688383857,13510.5357987391,9508.90075888111,9508.90075888111,5299.1949773467,5451.22093245431,28470.6574900745,30145388.1887047,121.9,140.86667,127.16667,109.3,128.83333,138.96667,90.94054,78.6813,90.47431,92.3,91.9,93.4,98.02123,90.5,0.00221483942414169,52609.4191785668,38923.8477585006,13685.5714200662,52609.4191785668,478962.002187227,67994.0210679352,124133.968512078,-0.0343426425946763,85,155954.199759264,144918.293790778,0.8,2.18281520840653,102.86885,112341.241503431,33661.5489120227,28853.6802193466,62515.2291313693,429695.762866923,0.566136524518204,1.3105,9,11988,0.171548796407907,0.196460065498551,0.767720499382771,126153.630868337,150.848523555026,30124.5172462891,4281.81888582426,25842.6983604648,30124.5172462891,-0.549446866478129,1.10412965113505,-0.00295703345650064,-0.857459168281252,1.41858931033209,2.59076132209529,0.75948646324965,-0.0000890011998569673,-0.962985177442398,0.694782577230983,-25.1211864755367,2.91984540942942,-0.00442754870586027,-0.123359095166525,-0.163419090164045,0.230746126923173,15.3774750778389,-1.47571163530183,0.00578885162582299,0.0035140806922516,-0.0744200025353107,-2.3883234276232,0.39751641314198,-0.407836722602167,1.42056561394348,0.00139725786837341,-0.138850883163704,0.904454664331088,0.0108109239338287,3.34748238933923,0.652106627668771,-0.00041750738948133,-0.0561536463628307,0.460533739282729,0.0435852568586783,3.92442118232038,0.199673495805371,-1.15775359249991,0.00489631556691512,-0.0355900942573767,2.40812957953659,0.327326288582246,0.16991090255704,-0.000746453622563563,-0.242507818326683,0.367562866398611,0.0205224377307935,5.41352416007414,0.673414626848077,0.000852257602566785,-0.0317351292147736,0.0162579742330129,0.125629047604929,0.210888835366533,5.23605944530965,0.460722432936098,0.000518952634954394,-0.552678031024395,0.415247609208831,-0.122928913976193,-0.0142097242629691,0.0377347402916286,-0.107352489369959,-0.0315957183514389,-0.0130587208378605,0.0238955442113333,-0.0114875864921865,0.0227591902331008,0.00576443931809918,-0.00511493636838944
